eventid,year,imonth,extended,country,country_txt,region,region_txt,city,summary,success,suicide,attacktype1,attacktype1_txt,nperps,weaptype1,weaptype1_txt,weapdetail,nkill,nwound
201707110013,2017,7,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,"07/11/2017: A suicide bomber detonated their vest at a Civilian Joint Task Force (CJTF) post in Molai neighborhood, Maiduguri, Borno, Nigeria. This was one of four attacks that occurred in the area on this day. In addition to the four assailants, at least 19 people were killed, including Civilian Joint Task Force members and civilians, and 23 others were injured across all four attacks. No group claimed responsibility for the incident; however, sources attribute the attack to Boko Haram.",1,1,3,Bombing/Explosion,1,6,Explosives,An explosives-laden vest was used in the attack.,6,6
201707110016,2017,7,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,"07/11/2017: A suicide bomber detonated their vest targeting a tea vendor in Molai neighborhood, Maiduguri, Borno, Nigeria. This was one of four attacks that occurred in the area on this day. In addition to the four assailants, at least 19 people were killed, including Civilian Joint Task Force members and civilians, and 23 others were injured across all four attacks. No group claimed responsibility for the incident; however, sources attribute the attack to Boko Haram.",1,1,3,Bombing/Explosion,1,6,Explosives,An explosives-laden vest was used in the attack.,6,6
201707110017,2017,7,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,"07/11/2017: A suicide bomber detonated their vest targeting a funeral ceremony in Molai neighborhood, Maiduguri, Borno, Nigeria. This was one of four attacks that occurred in the area on this day. In addition to the four assailants, at least 19 people were killed, including Civilian Joint Task Force members and civilians, and 23 others were injured across all four attacks. No group claimed responsibility for the incident; however, sources attribute the attack to Boko Haram.",1,1,3,Bombing/Explosion,1,6,Explosives,An explosives-laden vest was used in the attack.,6,6
201707110018,2017,7,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,"07/11/2017: A suicide bomber detonated their explosives when intercepted by a member of the Civilian Joint Task Force (CJTF) in Maiduguri, Borno, Nigeria. This was one of four attacks that occurred in the area on this day. In addition to the four assailants, at least 19 people were killed, including Civilian Joint Task Force members and civilians, and 23 others were injured across all four attacks. No group claimed responsibility for the incident; however, sources attribute the attack to Boko Haram.",1,1,3,Bombing/Explosion,1,6,Explosives,An explosives-laden vest was used in the attack.,5,5
201707130046,2017,7,0,228,Yemen,10,Middle East & North Africa,Aden,"07/13/2017: Assailants opened fire at a National Bank branch in Aden, Adan, Yemen. Three security guards were killed and five people, including the bank manager, were injured in the attack. Al-Qaida in the Arabian Peninsula (AQAP) claimed responsibility for the incident.",1,0,2,Armed Assault,8,5,Firearms,Firearms equipped with silencers were used in the attack.,3,5
201707140015,2017,7,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Jerusalem,"07/14/2017: Three assailants opened fire on Israeli police officers at the Lion's Gate in Jerusalem, West Bank. At least five people, including the three assailants and two police officers, were killed and three police officers were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Arab-Israeli extremists and suspected that the attack may have been related to heightened security measures at Al-Aqsa Mosque. Sources also suspected that the assailants may have belonged to the Northern Branch of the Islamic Movement (Israel).",1,0,2,Armed Assault,3,5,Firearms,Handguns were used in the attack.,5,3
201707150011,2017,7,0,60,Egypt,10,Middle East & North Africa,Alexandria,"07/15/2017: An assailant stabbed a security guard outside a Coptic church in Alexandria, Egypt. The guard was injured in the attack before the assailant was apprehended. No group claimed responsibility for the incident; however, sources attributed the attack to a Muslim extremist.",1,0,2,Armed Assault,1,9,Melee,A knife was used in the attack.,0,1
201707150042,2017,7,0,14,Australia,12,Australasia & Oceania,Sydney,"07/15/2017: Assailants attempted to smuggle luggage containing two explosive devices onto an airplane at Sydney Airport in Sydney, Australia. After the luggage was refused by the airline for being overweight, the assailants left the airport and subsequently dismantled the devices. No group claimed responsibility for the incident; however, sources stated that the attempted attack was coordinated by the Islamic State of Iraq and the Levant (ISIL).",0,1,3,Bombing/Explosion,3,6,Explosives,"Two explosive devices, including one hidden inside a meat grinder and another inside a Barbie doll, planted inside luggage were used in the attack.",0,0
201707170014,2017,7,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,"07/17/2017: A female suicide bomber detonated an explosive vest outside a mosque in Londonciki, Maiduguri, Borno state, Nigeria. Between nine people were killed, including the assailant, and 15 people were wounded. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram.",1,1,3,Bombing/Explosion,1,6,Explosives,An explosives-laden vest was used in the attack.,9,15
201707180019,2017,7,0,160,Philippines,5,Southeast Asia,Lubcon,"07/18/2017: Assailants abducted Cortes district Vice Mayor Emmanuel Suarez outside his home in Sitio Lubcon, Cortes district, Surigao del Sur province, Philippines. Suarez was released an hour later. The New People's Army (NPA) claimed responsibility for the incident and stated that the attack was carried out to demonstrate against the continuance of martial law in Mindanao.",1,0,6,Hostage Taking (Kidnapping),3,5,Firearms,Handguns were used in the attack.,0,0
201707200028,2017,7,0,19,Bangladesh,6,South Asia,Dumuria,"07/20/2017: An explosive device detonated at a tea stall in Dumuria, Khulna, Bangladesh. There were no reported casualties in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Jama'atul Mujahideen Bangladesh (JMB).",1,0,3,Bombing/Explosion,1,6,Explosives,A homemade remote-controlled pressure cooker explosive device was used in the attack.,0,0
201707210018,2017,7,0,153,Pakistan,6,South Asia,Karachi,"07/21/2017: Assailants opened fire on a Pakistani Police vehicle in Korangi neighborhood, Karachi, Pakistan. At least four people, including three officers and one civilian, were killed and another person was injured in the assault. Al-Alami faction of Lashkar-e-Jhangvi claimed responsibility and stated that the attack was carried out in retaliation for the deaths of group members. Separately, the Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) also claimed responsibility for the incident. Additionally, sources suspected that the attack was carried out by Ansar al-Sharia (Pakistan).",1,0,2,Armed Assault,2,5,Firearms,Multiple 9-mm pistols were used in the attack.,4,1
201707210030,2017,7,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Halamish,"07/21/2017: An assailant broke into an Israeli house and stabbed four residents in Halamish, West Bank. Three civilians were killed and one civilian was injured in the attack before the assailant was shot and injured by responding security forces. A Palestinian extremist, identified as Omar Abd al-Jalil, claimed responsibility for the incident in an online post prior to the attack.",1,0,2,Armed Assault,1,9,Melee,A knife was used in the attack.,3,2
201707240013,2017,7,0,97,Israel,10,Middle East & North Africa,Petah Tivka,"07/24/2017: An assailant stabbed and wounded a civilian near Central Bus Station, Petah Tivka, Central province, Israel. A Palestinian extremist claimed responsibility for the incident and stated that the attack was carried out in retaliation for events at Al-Aqsa mosque.",1,0,2,Armed Assault,1,9,Melee,A knife was used in the attack.,0,1
201707240014,2017,7,0,60,Egypt,10,Middle East & North Africa,Arish,"07/24/2017: A military tank collided with an explosives-laden vehicle attacking a checkpoint, where it then detonated, in Arish city, North Sinai governorate, Egypt. Assailants then opened fire on the checkpoint. At least 11 people, including seven civilians and four assailants, were killed in the attack. No group claimed responsibility; however, sources attributed the incident to Muslim extremists.",1,0,3,Bombing/Explosion,4,6,Explosives,"An explosives-laden vehicle containing approximately 100 kilograms of explosive material, automatic rifles, and machine guns were used in the attack.",11,0
201707250015,2017,7,0,185,Spain,8,Western Europe,Melilla,"07/25/2017: An assailant armed with a knife attacked officers at a border police post in Melilla, Spain. One officer was injured. No group claimed responsibility for the incident.",1,0,2,Armed Assault,1,9,Melee,A knife was used in the attack.,0,1
201707280012,2017,7,0,160,Philippines,5,Southeast Asia,Pidsandawan,"07/28/2017: An explosive device detonated targeting a military vehicle in Pidsandawan, Rajah Buayan, Maguindanao province, Philippines. Nine soldiers were wounded and four assailants were killed in the attack and resulting clash. The Bangsamoro Islamic Freedom Movement (BIFM) claimed responsibility for the incident.",1,0,3,Bombing/Explosion,30,6,Explosives,A roadside bomb and firearms were used in the attack.,4,9
201707300019,2017,7,0,160,Philippines,5,Southeast Asia,Catigucan,"07/30/2017: Assailants set fire to two construction vehicles owned by the Medalla Construction company in Catigucan, Siaton, Negros Oriental province, Philippines. There were no reported casualties. The New People's Army (NPA) claimed responsibility for the incident; however, police officials questioned the veracity of this claim.",1,0,7,Facility/Infrastructure Attack,5,5,Firearms,"M16 assault rifles, 9-mm pistols, and gasoline were used in the attack.",0,0
201707300032,2017,7,0,160,Philippines,5,Southeast Asia,Imelda,"07/30/2017: Assailants cut down palm oil trees and set fire to at truck at a palm oil plantation in Imelda, Basa Area, Phase 1, Block 2, Agusan del Sur, Philippines. There were no reported casualties in the raid. No group claimed responsibility; however, sources attributed the attack to the New People's Army (NPA).",1,0,7,Facility/Infrastructure Attack,50,8,Incendiary,Fire and bolos were used in the attack.,0,0
201707310005,2017,7,0,4,Afghanistan,6,South Asia,Kabul,"07/31/2017: A suicide bomber detonated and three other assailants attacked the Iraqi Embassy in Shar Naw, Kabul, Afghanistan. In addition to the four assailants, two Afghan security guards were killed and two people were injured in the attack. The Khorasan Chapter of the Islamic State claimed responsibility for the incident.",1,1,3,Bombing/Explosion,4,6,Explosives,"Explosives-laden vests, grenades, and machine guns were used in the attack.",6,2
201708010005,2017,8,0,4,Afghanistan,6,South Asia,Herat,"08/01/2017: Two suicide bombers armed with explosives-laden vests, grenades, and automatic rifles attacked the Jawadia Mosque in Baqer Abad, Herat, Afghanistan. In addition to the two assailants, 32 people were killed and 66 others were injured in the attack. The Khorasan Chapter of the Islamic State claimed responsibility for the incident.",1,1,3,Bombing/Explosion,2,6,Explosives,"Automatic rifles, hand grenades, and explosives-laden vests were used in the attack.",34,66
