eventid,year,imonth,iday,extended,country,country_txt,region,region_txt,city,latitude,longitude,summary,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,target1,natlty1,natlty1_txt,nperps,weaptype1,weaptype1_txt,weapdetail,nkill,nwound
201707100019,2017,7,10,0,182,Somalia,11,Sub-Saharan Africa,Mogadishu,2.059819,45.326115,"07/10/2017: Assailants shot and killed Mohamed Abdullahi Timo-Jilac, a Ministry of Finance tax collector, in Hodan neighborhood, Mogadishu, Somalia. No group claimed responsibility for the incident; however, sources suspected that Al-Shabaab carried out the attack.",1,0,2,Armed Assault,2,Government (General),Tax Collector: Mohamed Abdullahi Timo-Jilac,182,Somalia,2,5,Firearms,Pistols were used in the attack.,1,0
201707100022,2017,7,10,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Tekoa,31.6528,35.229584,"07/10/2017: An assailant rammed his vehicle into a group of Israel Defense Forces (IDF) soldiers in Tekoa, West Bank. The assailant then exited the vehicle and attempted to stab the soldiers. The assailant was killed and at least one soldier was injured in the attack. No group claimed responsibility; however, sources identified the assailant, Muhammed Ibrhaim Jabril, as a Palestinian extremist.",1,0,2,Armed Assault,4,Military,Soldiers,97,Israel,1,9,Melee,A knife and a vehicle were used in the attack.,1,1
201707110013,2017,7,11,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,11.840929,13.141459,"07/11/2017: A suicide bomber detonated their vest at a Civilian Joint Task Force (CJTF) post in Molai neighborhood, Maiduguri, Borno, Nigeria. This was one of four attacks that occurred in the area on this day. In addition to the four assailants, at least 19 people were killed, including Civilian Joint Task Force members and civilians, and 23 others were injured across all four attacks. No group claimed responsibility for the incident; however, sources attribute the attack to Boko Haram.",1,1,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Post,147,Nigeria,1,6,Explosives,An explosives-laden vest was used in the attack.,6,6
201707110016,2017,7,11,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,11.840929,13.141459,"07/11/2017: A suicide bomber detonated their vest targeting a tea vendor in Molai neighborhood, Maiduguri, Borno, Nigeria. This was one of four attacks that occurred in the area on this day. In addition to the four assailants, at least 19 people were killed, including Civilian Joint Task Force members and civilians, and 23 others were injured across all four attacks. No group claimed responsibility for the incident; however, sources attribute the attack to Boko Haram.",1,1,3,Bombing/Explosion,1,Business,Tea Vendor,147,Nigeria,1,6,Explosives,An explosives-laden vest was used in the attack.,6,6
201707110017,2017,7,11,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,11.840929,13.141459,"07/11/2017: A suicide bomber detonated their vest targeting a funeral ceremony in Molai neighborhood, Maiduguri, Borno, Nigeria. This was one of four attacks that occurred in the area on this day. In addition to the four assailants, at least 19 people were killed, including Civilian Joint Task Force members and civilians, and 23 others were injured across all four attacks. No group claimed responsibility for the incident; however, sources attribute the attack to Boko Haram.",1,1,3,Bombing/Explosion,14,Private Citizens & Property,Funeral Ceremony,147,Nigeria,1,6,Explosives,An explosives-laden vest was used in the attack.,6,6
201707110018,2017,7,11,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,11.840929,13.141459,"07/11/2017: A suicide bomber detonated their explosives when intercepted by a member of the Civilian Joint Task Force (CJTF) in Maiduguri, Borno, Nigeria. This was one of four attacks that occurred in the area on this day. In addition to the four assailants, at least 19 people were killed, including Civilian Joint Task Force members and civilians, and 23 others were injured across all four attacks. No group claimed responsibility for the incident; however, sources attribute the attack to Boko Haram.",1,1,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Members,147,Nigeria,1,6,Explosives,An explosives-laden vest was used in the attack.,5,5
201707130006,2017,7,13,0,95,Iraq,10,Middle East & North Africa,Karma,33.403057,43.911865,"07/13/2017: At least two suicide bombers detonated at a joint security headquarters in Karma, Al Anbar, Iraq. In addition to the two assailants, at least eight security members, including soldiers and volunteer fighters, were killed and nine security members were injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",1,1,3,Bombing/Explosion,4,Military,Joint Headquarters,95,Iraq,2,6,Explosives,Between two and four explosives-laden belts were used in the attack.,10,9
201707130046,2017,7,13,0,228,Yemen,10,Middle East & North Africa,Aden,12.825647,44.846416,"07/13/2017: Assailants opened fire at a National Bank branch in Aden, Adan, Yemen. Three security guards were killed and five people, including the bank manager, were injured in the attack. Al-Qaida in the Arabian Peninsula (AQAP) claimed responsibility for the incident.",1,0,2,Armed Assault,2,Government (General),The National Bank,228,Yemen,8,5,Firearms,Firearms equipped with silencers were used in the attack.,3,5
201707130051,2017,7,13,0,92,India,6,South Asia,Chennai,13.048631,80.249496,"07/13/2017: Four assailants threw petrol bombs at the Teynampet police station in Chennai, Tamil Nadu, India. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,0,7,Facility/Infrastructure Attack,3,Police,Teynampet Police Station,92,India,4,8,Incendiary,Petrol bombs were used in the attack.,0,0
201707140012,2017,7,14,0,60,Egypt,10,Middle East & North Africa,Hurghada,27.205332,33.803768,"07/14/2017: An assailant stabbed foreign tourists at the Zahabia hotel in Hurghada, Red Sea, Egypt. Two German tourists were killed in the attack. This was one of two attacks in Hurghada carried out by the assailant, Abdel Rahman Shaban, on this date. No group claimed responsibility for the incident; however, sources stated that the Islamic State in Egypt instructed Shaban to carry out the attack.",1,0,2,Armed Assault,18,Tourists,Tourists,75,Germany,1,9,Melee,A kitchen knife was used in the attack.,2,0
201707140013,2017,7,14,0,60,Egypt,10,Middle East & North Africa,Hurghada,27.205332,33.803768,"07/14/2017: An assailant stabbed foreign tourists at the Sunny Days El Palacio resort in Hurghada, Red Sea, Egypt. A Czech tourist was killed, while two Armenian tourists and one Ukrainian tourist were injured in the attack. This was one of two attacks in Hurghada carried out by the assailant, Abdel Rahman Shaban, on this date. No group claimed responsibility for the incident; however, sources stated that the Islamic State in Egypt instructed Shaban to carry out the attack.",1,0,2,Armed Assault,18,Tourists,Tourists,12,Armenia,1,9,Melee,A kitchen knife was used in the attack.,1,3
201707140015,2017,7,14,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Jerusalem,31.784838,35.224613,"07/14/2017: Three assailants opened fire on Israeli police officers at the Lion's Gate in Jerusalem, West Bank. At least five people, including the three assailants and two police officers, were killed and three police officers were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Arab-Israeli extremists and suspected that the attack may have been related to heightened security measures at Al-Aqsa Mosque. Sources also suspected that the assailants may have belonged to the Northern Branch of the Islamic Movement (Israel).",1,0,2,Armed Assault,3,Police,Officers,97,Israel,3,5,Firearms,Handguns were used in the attack.,5,3
201707150011,2017,7,15,0,60,Egypt,10,Middle East & North Africa,Alexandria,31.200092,29.918739,"07/15/2017: An assailant stabbed a security guard outside a Coptic church in Alexandria, Egypt. The guard was injured in the attack before the assailant was apprehended. No group claimed responsibility for the incident; however, sources attributed the attack to a Muslim extremist.",1,0,2,Armed Assault,14,Private Citizens & Property,Al-Qidisain Church Security Guard,60,Egypt,1,9,Melee,A knife was used in the attack.,0,1
201707150013,2017,7,15,0,92,India,6,South Asia,Larnoo,33.64542,75.019676,"07/15/2017: Assailants threw a hand grenade at a joint police patrol in Larnoo, Jammu and Kashmir, India. One Central Reserve Police Force (CRPF) officer was injured in the blast. No group claimed responsibility for the incident; however, police arrested a suspect who confessed to carrying out the attack.",1,0,3,Bombing/Explosion,3,Police,Joint Patrol,92,India,1,6,Explosives,A hand grenade was used in the attack.,0,1
201707150042,2017,7,15,0,14,Australia,12,Australasia & Oceania,Sydney,-33.934491,151.179691,"07/15/2017: Assailants attempted to smuggle luggage containing two explosive devices onto an airplane at Sydney Airport in Sydney, Australia. After the luggage was refused by the airline for being overweight, the assailants left the airport and subsequently dismantled the devices. No group claimed responsibility for the incident; however, sources stated that the attempted attack was coordinated by the Islamic State of Iraq and the Levant (ISIL).",0,1,3,Bombing/Explosion,6,Airports & Aircraft,Airplane,14,Australia,3,6,Explosives,"Two explosive devices, including one hidden inside a meat grinder and another inside a Barbie doll, planted inside luggage were used in the attack.",0,0
201707160001,2017,7,16,0,95,Iraq,10,Middle East & North Africa,Al-Wata,36.03258,45.008817,"07/16/2017: Security forces identified and killed three assailants planting explosive devices in Al-Wata, Al Anbar, Iraq. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the Islamic State of Iraq and the Levant (ISIL).",0,0,3,Bombing/Explosion,20,Unknown,Unknown,95,Iraq,3,6,Explosives,Roadside bombs were used in the attack.,3,0
201707170003,2017,7,17,0,153,Pakistan,6,South Asia,Hayatabad,33.976307,71.437157,"07/17/2017: A suicide bomber detonated an explosives-laden motorcycle near a Frontier Corps (FC) vehicle at Bagh-i-Narah Chowk in Hayatabad, Khyber Pakhtunkhwa, Pakistan. In addition to the assailant, at least three soldiers were killed and nine other people, including soldiers and civilians, were injured in the blast. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the attack.",1,1,3,Bombing/Explosion,4,Military,Convoy,153,Pakistan,1,6,Explosives,An explosives-laden Honda CG125 motorcycle and an explosives-laden jacket containing between 10 and 12 kilograms of explosives were used in the attack.,4,9
201707170014,2017,7,17,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,11.840929,13.141459,"07/17/2017: A female suicide bomber detonated an explosive vest outside a mosque in Londonciki, Maiduguri, Borno state, Nigeria. Between nine people were killed, including the assailant, and 15 people were wounded. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram.",1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,Mosque,147,Nigeria,1,6,Explosives,An explosives-laden vest was used in the attack.,9,15
201707170038,2017,7,17,0,153,Pakistan,6,South Asia,Karachi,24.891115,67.143311,"07/17/2017: Assailants opened fire on Pak Sarzameen Party (PSP) members in Orangi Town neighborhood, Karachi, Pakistan. At least two members were killed in the assault. No group claimed responsibility; however, authorities arrested two Muttahida Qami Movement (MQM) members in connection with the attack.",1,0,2,Armed Assault,14,Private Citizens & Property,"Members: Nadeem, Rashid",153,Pakistan,2,5,Firearms,Multiple 9-mm handguns were used in the attack.,2,0
201707190013,2017,7,19,0,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"07/19/2017: A suicide bomber detonated targeting police personnel in al-Qulayat area, Mosul, Nineveh, Iraq. In addition to the assailant, three police officers were killed and two officers were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",1,1,3,Bombing/Explosion,3,Police,Officers,95,Iraq,1,6,Explosives,An explosives-laden vest was used in the attack.,4,2
201707200004,2017,7,20,0,4,Afghanistan,6,South Asia,Ab Bashak,31.824747,64.573959,"07/20/2017: A suicide bomber detonated an explosives-laden vehicle targeting a security checkpost in Ab Bashak, Helmand, Afghanistan. This was one of three coordinated attacks in the area on the same day. In addition to the assailants, at least five security personnel were injured across the three attacks. The Taliban claimed responsibility for the incident.",1,1,3,Bombing/Explosion,4,Military,Checkpost,4,Afghanistan,1,6,Explosives,An explosives-laden humvee and firearms were used in the attack.,1,2
201707200005,2017,7,20,0,4,Afghanistan,6,South Asia,Adam Khan,31.815914,64.571647,"07/20/2017: A suicide bomber detonated an explosives-laden vehicle targeting a security checkpost in Adam Khan, Helmand Afghanistan. This was one of three coordinated attacks in the area on the same day. In addition to the assailants, at least five security personnel were injured across the three attacks. The Taliban claimed responsibility for the incident.",1,1,3,Bombing/Explosion,4,Military,Checkpost,4,Afghanistan,1,6,Explosives,An explosives-laden humvee and firearms were used in the attack.,1,2
